DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,NOTE_BL_CAT,NOTE_EN_CAT,NOTE_FM_CAT,NOTE_OM_CAT
0.0,0.0,0.0,0.0,7.457235085050889,7.757235085050889,9.685745028350297,7.471382457474555,0.0,8.0,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.736467036715644,8.109401110146932,8.618802220293864,7.754700555073466,0.8176648164217805,5.0,2.364670367156439,5.817664816421781,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.123079624839517,7.676920375160483,6.976920375160483,6.923079624839517,1.0,4.942300937901207,3.0,3.057699062098793,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.448986359173675,7.548986359173675,9.09797271834735,7.575506820413162,0.0,21.0,5.755068204131625,1.755068204131625,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.475185262360051,7.495987718633375,9.046358243353477,6.937592631180025,1.0,4.0,3.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.733771077472422,7.666228922527577,8.231144612637888,7.03508430988969,0.0,24.337710774724226,6.0,1.6622892252757755,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.1,7.8,7.733228019338348,7.033228019338349,0.0,23.809674258088073,7.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.913025635749263,8.021728934713865,8.808703298964602,7.204322336784662,1.0,11.0,5.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.4234215707284275,7.6,7.236049004901007,7.323421570728428,0.0,6.765784292715725,5.765784292715725,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.7529608817703455,7.764720661327759,9.220600551106466,7.511759779557414,0.0,21.0,5.558798897787067,1.5587988977870677,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.158238131321085,8.586590505056867,9.428352373735784,8.198466616150483,0.0,12.283523737357832,5.0,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.622701255427217,8.138649372286391,7.234338073441436,5.4,1.0,11.386493722863914,5.0,2.386493722863914,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.47887370830618,7.67887370830618,7.636621124918541,6.669010333550557,0.0,7.0,5.211262916938196,2.2112629169381965,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,8.026535406968272,7.989803110452407,7.612283255746175,7.226535406968272,0.36732296515864005,16.36732296515864,5.0,2.63267703484136,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.7,8.990405570239517,8.990405570239517,8.388006962799398,1.0,13.0,5.023986074401206,1.976013925598794,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.468939902860467,7.668939902860467,7.606819708581401,6.748480777116264,0.0,7.0,5.3106009713953295,2.3106009713953295,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.723418244672477,7.092193918442508,5.684387836885016,6.914872632991286,1.0,5.0,5.0,3.0,"(6, 8]","(6, 8]","(4, 6]","(6, 8]"
0.0,0.0,0.0,0.0,7.467400137106986,7.237000685534927,8.4,7.041401508176839,0.0,16.0,4.325998628930146,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.729246858938756,8.458493717877513,9.183397487151005,7.9249037692734925,0.0,16.0,6.541506282122488,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.76262888171638,7.89394332257457,8.784342779570906,7.806056677425429,1.0,10.843427795709049,6.0,2.0,"(8, 10]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.776174270646951,8.680871353234759,9.076174270646952,7.476174270646951,1.0,11.238257293530484,5.0,3.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.017489161158707,7.7,8.329148601931179,7.123318881544942,1.0,8.058297203862358,5.0,2.058297203862357,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.899842123392378,7.8001578766076225,9.499684246784755,5.4,0.998421233923774,12.0,4.001578766076226,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.75144147223168,7.824759754628054,8.774279263884159,6.603843925951148,1.0,8.0,4.0,4.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,8.045561326517644,8.340829005111766,8.772780663258823,7.813609668370589,1.0,13.0,6.0,1.8639033162941132,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.520958169676277,7.681437254514416,7.509281372742792,6.930239542419069,1.0,14.0,5.0,2.3488022879046535,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.186228923171942,7.742514051218705,8.5,5.4,1.0,14.0,4.856285128046762,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.444953189971484,8.088761702507128,7.9011446774358385,7.3,0.0,17.0,6.0,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.130452432888136,8.34341648489152,8.939095134223727,7.673868917779658,0.3477378355593156,14.0,2.695475671118631,3.3477378355593155,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.2752841887208985,7.487642094360449,8.4,7.3629262830813484,0.8764209436044927,12.876420943604494,6.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.099172394366553,8.039503436619931,8.82016552112669,7.5,0.20165521126689223,14.0,2.201655211266892,2.5966895774662158,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.692175790141998,8.513933691561975,8.615648419716004,7.837406321135982,1.0,13.0,6.0,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.89405946997261,8.772871363967132,9.58811893994522,7.824554621928784,1.0,22.0,4.364356819835657,1.7881189399452189,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.882256922178352,8.61645138443567,9.48354861556433,7.91645138443567,0.0,12.835486155643297,5.835486155643296,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.83253044363798,7.93253044363798,9.61626522181899,5.4,0.0,13.0,2.325304436379801,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.901957812052099,8.08739241033037,9.61260758966963,7.672827008608642,0.0,12.0,1.708691965565431,1.291308034434569,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.637353559119434,8.055444575156887,7.850585763522265,7.093969661320849,0.0,11.0,3.3132322044028304,5.939696613208492,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.895983463356683,8.28795039007005,8.73594212174839,7.043975195035025,0.0,5.520082683216584,5.0,3.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.615125096390693,8.250924942165584,9.667899922887445,7.8357998457748925,1.0,8.0,5.830250192781385,2.169749807218615,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.032300300272413,7.32577477479569,8.467699699727586,7.083849849863793,0.0,16.0,5.0,2.5807507506810343,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.783603626265962,7.81939939562234,8.758198186867018,6.6896096700425645,1.0,8.0,4.0,4.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7569705353221226,8.170911605966369,9.042426338305308,7.843029464677878,0.7151473233893864,6.715147323389386,3.2848526766106136,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.851549205487995,7.602065607317326,8.85361481280532,5.4,0.4948359817066852,13.494835981706686,4.505164018293315,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.806266158534635,8.259399237801953,8.459399237801954,7.553133079267317,0.46866920732682427,23.0,7.0,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.777767669423507,8.644464661152988,8.777767669423506,7.51665150413526,0.19441917355876637,17.0,5.805580826441234,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.320864727634767,7.720864727634766,8.570487996017569,7.520864727634766,1.0,9.0,5.0,2.7913527236523343,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.3,7.7,8.674409967161372,7.583726688559085,0.5813665572045749,9.0,5.418633442795425,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7780785483365475,7.421921451663453,8.046549838355833,7.168471290019285,1.0,4.219214516634524,5.219214516634524,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7,8.676709383317467,8.676709383317467,7.995886729146836,1.0,13.0,5.808226541706329,1.191773458293671,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.18998709458134,8.779974189162683,9.240051621674635,8.120025810837317,0.0,10.0,5.050064527093294,2.9499354729067058,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.048360587161639,8.286270440371231,9.11154367584429,7.76099720489817,0.8736338226347001,9.8736338226347,2.0,4.2527323547305995,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.684889101247446,7.939556404989784,8.160443595010216,7.307555449376276,0.0,5.0,5.92444550623723,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.046688429743997,7.650662314051201,6.544039173539195,7.4506623140512005,0.0,25.0,6.2466884297439975,2.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.760936210075124,8.1,8.717191369774632,7.660936210075123,1.0,10.304681050375615,5.0,3.695318949624385,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.936220824949077,8.136220824949078,9.127558350101847,7.718110412474538,1.0,12.59055206237269,6.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.375262793983102,6.937105809025348,8.387631396991551,6.386580221059144,0.0,16.0,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.091414143736412,8.231818184803958,9.329797979466228,5.876767671459632,1.0,4.0,3.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.398812865333064,7.798812865333064,7.7130584813362955,7.5988128653330635,1.0,9.0,5.0,2.011871346669359,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.449672179719627,6.9803933843364465,9.449672179719627,7.510458948392521,1.0,4.699344359439256,5.0,2.300655640560744,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.010962475407584,7.72657748524455,7.768769980326067,7.1265774852445505,0.0,5.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.537593837540329,7.049624649838683,9.163156862782305,7.362406162459671,0.37593837540329333,5.0,5.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.439538173272373,7.439538173272373,7.71163996866537,5.4,0.46512724424124474,13.0,5.465127244241245,1.5348727557587551,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.324680376232996,7.386381316815487,8.62595887130101,7.575319623767004,0.8765981188350187,4.0,3.0,5.123401881164981,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.729988043384295,7.682497010846074,6.135005978307852,5.557526902385337,1.0,5.0,0.0,3.0875149457696316,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.8861818452578785,7.7,8.753194812930822,5.4,1.0,8.734025935345889,5.734025935345888,2.265974064654112,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.7462140473269905,7.65378595267301,8.16892976336505,7.084856189307961,0.0,24.4621404732699,6.0,1.5378595267300992,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.3098288030482905,7.9803423939034195,7.835256795427565,7.464743204572435,1.0,9.0,4.549144015241451,1.5491440152414513,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.194911245688825,7.415266262933526,7.759289965510598,6.9,1.0,4.050887543111753,3.949112456888247,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.300414804250685,8.19903212341507,8.600553072334245,5.4,0.9986173191643847,9.0,6.001382680835615,2.002765361671231,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.552918550231695,7.523540724884152,7.4,6.611866523957374,0.7645927511584734,7.0,5.235407248841526,2.2354072488415264,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.336510064327093,7.66381207719251,8.527302012865418,7.145395974269163,1.0,4.0,7.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.8780310622331955,7.4,8.026818637339916,7.026818637339917,0.0,16.0,4.6219689377668045,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.093513442491028,7.8983783606227576,8.103243278754485,7.501621639377243,0.0,9.991891803113786,6.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.19907474775641,7.904626261217952,8.50185050448718,7.20092525224359,0.009252522435902355,10.0,6.990747477564097,2.0,"(8, 10]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.8,8.438169802268677,9.5,8.331547193950195,0.0,13.0,5.460566007562256,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7488334913004335,8.002333017399133,7.9860018956052015,6.269830647892631,0.4883349130043346,9.511665086995665,0.0,5.023330173991331,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.702256969657345,7.518055757258754,8.795486060685311,7.972916364111869,0.0,18.97743030342656,7.0,1.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.8,7.825229033290279,9.03130725832257,5.4,0.0,12.0,5.626145166451395,2.6869274167743025,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.511798983421514,7.905996611405047,8.647195933686056,5.4,0.2940033885949531,6.705996611405046,1.7059966114050469,4.294003388594954,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.279946550767975,7.47604275938562,8.691925171075164,7.2679679304607845,1.0,8.0,5.0,2.559893101535949,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.730091907316542,8.069908092683457,9.46898901951804,7.369908092683458,0.0,17.699080926834583,6.0,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.4997194110784156,8.049579116617624,8.949859705539208,5.483567157434654,0.1671343148693072,6.832865685130693,2.0,3.8328656851306926,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.577847878420338,7.5742610091208995,8.503586869299438,5.7257389908791,0.0,15.407173738598875,6.407173738598876,1.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.3535453270419,7.937408644646649,8.56968200943715,5.4,0.0,8.232273364790501,4.0,3.7677266352094994,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.486079609232333,7.925639316156582,7.76044029307575,7.493039804616166,0.0,11.534800976919168,7.0,2.534800976919168,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.640351440914056,7.760234293942704,8.70117146971352,7.40058573485676,1.0,14.0,3.19882853028648,1.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.5,8.245797011677686,8.991594023355374,5.806724781315702,0.49159402335537294,15.0,5.0,2.508405976644627,"(6, 8]","(8, 10]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.425902811895094,7.5,8.374097188104907,5.484262148513113,0.0,24.842621485131133,5.0,2.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.565805058102843,7.563220232411371,7.37226712233152,6.003877238537206,1.0,10.329025290514215,5.0,2.670974709485785,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.249212463111715,7.903150147553139,8.078543915997283,7.30157507377657,0.24606231555857594,6.753937684441424,4.753937684441424,5.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.243512504524913,7.83311827027498,8.944802882875033,6.3785663423250725,0.8896057657500662,8.0,3.1103942342499336,4.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.646780241203734,7.8,9.06609879398133,7.793560482407468,1.0,11.0,5.467802412037339,1.4678024120373392,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7929128299345125,8.192912829934512,8.857476979607076,7.035435850327437,1.0,23.929128299345127,7.0,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.6214540435663976,7.680363510891599,9.498182445542003,7.582181065349597,0.4018175544579976,8.0,0.4018175544579976,3.4018175544579976,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.841357421242213,7.767797851035177,7.8057617191718585,7.511523438343716,1.0,7.264404297929645,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.711049782735484,7.611049782735483,6.836187771580645,7.288950217264516,1.0,17.0,5.0,2.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.134285091554138,7.6034922018768585,8.844761697184712,5.4,0.5174610093842912,9.0,6.4825389906157085,2.965077981231418,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.62269369614186,7.8378228269031,9.347048042335661,5.4,0.07564565380619959,18.9243543461938,6.0756456538062,1.9243543461938004,"(6, 8]","(8, 10]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.190183355486255,7.360733421945022,8.245091677743128,5.4,0.4509167774312771,11.450916777431278,4.549083222568723,1.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.516599695943663,7.624698631746484,8.224698631746485,7.333199391887326,1.0,11.0,5.0,1.4170015202816844,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.620495937729314,7.90082656288219,8.880330625152876,5.4,0.5983468742356197,2.8033062515287606,2.0,3.5983468742356197,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.094907960318281,7.7694477619096896,8.510184079363437,5.4,1.0,14.050920396817183,5.050920396817183,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.589125636224156,7.733688454336233,9.27771859094396,7.633155772831883,0.22281409056039037,16.22281409056039,7.0,1.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.4856215870908525,8.014378412909148,9.65751365163659,7.9,1.0,11.0,6.0,2.7145947096971583,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.631158082844753,8.324632331379014,8.69347424853426,8.40652575146574,1.0,16.84420958577623,2.844209585776232,1.3115808284475359,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.554082911851928,7.854082911851927,8.927041455925963,5.4,0.43239636018509,1.86479272037018,5.0,2.43239636018509,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,8.0,7.965733428706719,9.745800429180235,7.7,0.0,6.171332856466406,3.828667143533594,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7,7.5354223863413,8.729155227317401,7.9822888068293505,0.0,19.0,7.0,1.177111931706498,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.618887018676285,7.524451925294858,9.230016831913431,6.981112981323714,1.0,4.188870186762855,3.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.919543547446569,7.679315321169854,8.96897298175478,7.289657660584927,0.0,15.701141131383578,5.0,2.0,"(6, 8]","(8, 10]","(8, 10]","(8, 10]"
0.0,0.0,0.0,0.0,7.316257187722613,7.219707266237185,8.361578672375877,5.4,0.0,3.290642969306531,4.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.951253665003666,7.851253665003666,8.448746334996335,5.905737538987536,1.0,12.297492669992668,6.0,1.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.370365192311942,7.570365192311941,8.470365192311942,7.611095576935826,1.0,13.0,5.296348076880581,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.6548863504880105,8.14511364951199,8.472556824755994,7.117670474267984,0.0,5.2744317524400515,5.0,3.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.662104374924478,7.662104374924478,8.3,7.539121770745225,0.0,15.229826041792537,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.799818832950781,8.999275331803128,9.199456498852346,7.900543501147655,1.0,16.00090583524609,2.0009058352460904,2.9981883295078195,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.82914211208958,7.757618426741317,7.813905258606947,7.527810517213894,1.0,7.284763146517367,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.76847389753405,8.880170679315412,8.965763051232974,8.297289153698925,1.0,13.0,5.171184743835125,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,8.005965844222949,8.005965844222949,8.210448239530782,7.268655281407649,0.0,16.0,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.190012896475248,7.43751612059406,8.847503224118812,5.4,0.7624838794059399,4.0,0.47503224118812026,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.030149216515944,8.048039791070918,9.0,5.8178905745549745,0.379900522322704,7.379900522322704,2.379900522322704,4.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,6.75240936725268,7.0379531637366,8.47168430527412,6.723496960220521,0.0,10.0,5.524093672526799,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.717828016285052,7.9178280162850525,9.564343967429895,7.608914008142526,1.0,12.044570040712632,6.0,2.0,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.18528666631368,7.4,7.826484000635375,6.9058853334745285,1.0,4.02942666737264,4.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.043212610683911,7.456787389316089,9.014818916025867,7.914818916025867,0.7160630534195581,4.0,5.0,2.7160630534195582,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.732319406532434,7.935361186935133,7.4615970326621675,6.8323194065324335,0.0,3.323194065324336,5.0,2.323194065324336,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.827478902914159,8.004390822814381,8.3,7.53186972572854,0.6813027427146027,23.0,7.0,1.3186972572853972,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.720582980252616,8.0,9.820582980252617,5.4,0.0,24.551457450631542,5.44854254936846,2.5514574506315406,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,7.637375517723696,7.88787344682891,8.525248964552606,7.649502070894787,0.0,19.0,7.0,1.373755177236967,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.570725386682207,6.931735759930071,9.497538853387722,7.241450773364413,1.0,5.0,5.0,2.1463730665889678,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.456678944129486,8.043321055870514,9.773284223482058,7.9,1.0,11.0,6.0,2.811070186235048,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.82811308343329,7.67188691656671,6.843773833133421,7.457830374850065,0.1405654171664491,4.140565417166449,0.8594345828335509,3.140565417166449,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.528127461944536,8.025625492388906,8.00250196955563,7.502501969555629,0.25625492388907256,11.0,4.256254923889072,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.947922000809929,7.761980500202482,7.904155998380142,6.9,0.0,24.0,6.6198050020248225,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.7,8.012872814904988,8.164364074524942,7.261381555285035,0.12872814904988295,4.871271850950117,6.128728149049883,2.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.434740868240071,7.7694817364801425,8.56842608530009,7.433685217060018,1.0,13.0,6.0,2.3368521706001775,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.365828812065831,7.836684751736676,8.136684751736675,7.105027127605013,1.0,5.0,5.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.773479818289848,8.252069500297083,8.51532959115216,5.5265201817101515,0.0,20.68369954572462,6.316300454275379,1.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
